Alocacao, TempoMyMalloc, TempoMalloc
5007360,0.000010,0.000028
5008384,0.000010,0.000026
5009408,0.000014,0.000023
5010432,0.000011,0.000030
5011456,0.000008,0.000029
5012480,0.000012,0.000020
5013504,0.000011,0.000027
5014528,0.000010,0.000025
5015552,0.000011,0.000022
5016576,0.000011,0.000028
5017600,0.000009,0.000028
5018624,0.000012,0.000021
5019648,0.000010,0.000029
5020672,0.000010,0.000026
5021696,0.000011,0.000021
5022720,0.000011,0.000028
5023744,0.000008,0.000028
5024768,0.000011,0.000021
5025792,0.000012,0.000028
5026816,0.000010,0.000026
5027840,0.000011,0.000022
5028864,0.000012,0.000030
5029888,0.000009,0.000029
5030912,0.000012,0.000021
5031936,0.000010,0.000027
5032960,0.000011,0.000026
5033984,0.000011,0.000022
5035008,0.000014,0.000027
5036032,0.000012,0.000029
5037056,0.000012,0.000021
5038080,0.000010,0.000031
5039104,0.000011,0.000027
5040128,0.000011,0.000022
5041152,0.000012,0.000028
5042176,0.000008,0.000027
5043200,0.000012,0.000020
5044224,0.000010,0.000029
5045248,0.000012,0.000026
5046272,0.000011,0.000022
5047296,0.000011,0.000030
5048320,0.000009,0.000030
5049344,0.000013,0.000021
5050368,0.000010,0.000028
5051392,0.000010,0.000026
5052416,0.000011,0.000023
5053440,0.000013,0.000027
5054464,0.000009,0.000028
5055488,0.000012,0.000022
5056512,0.000011,0.000031
5057536,0.000010,0.000028
5058560,0.000011,0.000025
5059584,0.000012,0.000030
5060608,0.000010,0.000030
5061632,0.000016,0.000022
5062656,0.000011,0.000030
5063680,0.000011,0.000029
5064704,0.000012,0.000023
5065728,0.000012,0.000030
5066752,0.000009,0.000029
5067776,0.000012,0.000022
5068800,0.000012,0.000030
5069824,0.000011,0.000029
5070848,0.000012,0.000022
5071872,0.000012,0.000030
5072896,0.000009,0.000029
5073920,0.000012,0.000021
5074944,0.000011,0.000032
5075968,0.000012,0.000027
5076992,0.000012,0.000022
5078016,0.000011,0.000029
5079040,0.000009,0.000031
5080064,0.000014,0.000021
5081088,0.000010,0.000030
5082112,0.000010,0.000027
5083136,0.000012,0.000023
5084160,0.000013,0.000031
5085184,0.000009,0.000029
5086208,0.000013,0.000021
5087232,0.000014,0.000031
5088256,0.000011,0.000028
5089280,0.000012,0.000022
5090304,0.000011,0.000028
5091328,0.000010,0.000031
5092352,0.000013,0.000037
5093376,0.000013,0.000032
5094400,0.000011,0.000028
5095424,0.000011,0.000024
5096448,0.000012,0.000029
5097472,0.000009,0.000029
5098496,0.000012,0.000021
5099520,0.000011,0.000030
5100544,0.000012,0.000028
5101568,0.000012,0.000023
5102592,0.000012,0.000033
5103616,0.000009,0.000030
5104640,0.000012,0.000022
5105664,0.000011,0.000029
5106688,0.000013,0.000030
5107712,0.000012,0.000022
5108736,0.000012,0.000028
5109760,0.000009,0.000029
5110784,0.000011,0.000021
5111808,0.000011,0.000035
5112832,0.000012,0.000029
5113856,0.000012,0.000025
5114880,0.000012,0.000028
5115904,0.000009,0.000030
5116928,0.000013,0.000021
5117952,0.000010,0.000030
5118976,0.000011,0.000027
5120000,0.000011,0.000022
5121024,0.000012,0.000031
5122048,0.000009,0.000031
5123072,0.000012,0.000027
5124096,0.000012,0.000033
5125120,0.000011,0.000032
5126144,0.000013,0.000026
5127168,0.000013,0.000031
5128192,0.000010,0.000032
5129216,0.000012,0.000024
5130240,0.000012,0.000033
5131264,0.000011,0.000029
5132288,0.000012,0.000022
5133312,0.000012,0.000029
5134336,0.000010,0.000032
5135360,0.000013,0.000021
5136384,0.000010,0.000033
5137408,0.000011,0.000028
5138432,0.000012,0.000024
5139456,0.000013,0.000031
5140480,0.000010,0.000030
5141504,0.000013,0.000021
5142528,0.000011,0.000029
5143552,0.000011,0.000030
5144576,0.000012,0.000022
5145600,0.000015,0.000029
5146624,0.000009,0.000030
5147648,0.000012,0.000022
5148672,0.000012,0.000031
5149696,0.000012,0.000027
5150720,0.000011,0.000022
5151744,0.000012,0.000029
5152768,0.000009,0.000031
5153792,0.000012,0.000022
5154816,0.000010,0.000029
5155840,0.000011,0.000027
5156864,0.000011,0.000022
5157888,0.000012,0.000030
5158912,0.000009,0.000030
5159936,0.000012,0.000023
5160960,0.000012,0.000029
5161984,0.000015,0.000028
5163008,0.000012,0.000023
5164032,0.000012,0.000030
5165056,0.000009,0.000030
5166080,0.000012,0.000022
5167104,0.000010,0.000030
5168128,0.000012,0.000028
5169152,0.000011,0.000022
5170176,0.000011,0.000028
5171200,0.000010,0.000029
5172224,0.000011,0.000021
5173248,0.000011,0.000030
5174272,0.000011,0.000027
5175296,0.000013,0.000023
5176320,0.000012,0.000030
5177344,0.000009,0.000032
5178368,0.000013,0.000022
5179392,0.000011,0.000030
5180416,0.000011,0.000027
5181440,0.000012,0.000022
5182464,0.000012,0.000029
5183488,0.000010,0.000030
5184512,0.000013,0.000022
5185536,0.000010,0.000030
5186560,0.000011,0.000027
5187584,0.000011,0.000027
5188608,0.000014,0.000028
5189632,0.000009,0.000029
5190656,0.000013,0.000021
5191680,0.000011,0.000029
5192704,0.000011,0.000040
5193728,0.000015,0.000023
5194752,0.000011,0.000032
5195776,0.000009,0.000029
5196800,0.000013,0.000021
5197824,0.000012,0.000029
5198848,0.000013,0.000028
5199872,0.000012,0.000022
5200896,0.000011,0.000029
5201920,0.000009,0.000030
5202944,0.000012,0.000021
5203968,0.000011,0.000031
5204992,0.000011,0.000027
5206016,0.000012,0.000022
5207040,0.000013,0.000029
5208064,0.000010,0.000030
5209088,0.000013,0.000023
5210112,0.000011,0.000030
5211136,0.000011,0.000027
5212160,0.000012,0.000026
5213184,0.000012,0.000031
5214208,0.000010,0.000035
5215232,0.000012,0.000021
5216256,0.000010,0.000029
5217280,0.000011,0.000028
5218304,0.000011,0.000025
5219328,0.000012,0.000029
5220352,0.000010,0.000030
5221376,0.000013,0.000023
5222400,0.000012,0.000031
5223424,0.000011,0.000027
5224448,0.000012,0.000023
5225472,0.000012,0.000028
5226496,0.000010,0.000029
5227520,0.000012,0.000022
5228544,0.000010,0.000029
5229568,0.000012,0.000027
5230592,0.000012,0.000025
5231616,0.000012,0.000029
5232640,0.000010,0.000030
5233664,0.000012,0.000022
5234688,0.000010,0.000031
5235712,0.000011,0.000032
5236736,0.000012,0.000024
5237760,0.000016,0.000027
5238784,0.000009,0.000029
5239808,0.000012,0.000022
5240832,0.000012,0.000031
5241856,0.000011,0.000029
5242880,0.000012,0.000023
5243904,0.000012,0.000029
5244928,0.000010,0.000031
5245952,0.000013,0.000022
5246976,0.000010,0.000027
5248000,0.000012,0.000029
5249024,0.000013,0.000023
5250048,0.000012,0.000030
5251072,0.000010,0.000030
5252096,0.000012,0.000023
5253120,0.000010,0.000028
5254144,0.000013,0.000032
5255168,0.000012,0.000024
5256192,0.000013,0.000028
5257216,0.000010,0.000029
5258240,0.000014,0.000022
5259264,0.000011,0.000033
5260288,0.000011,0.000029
5261312,0.000011,0.000024
5262336,0.000013,0.000038
5263360,0.000015,0.000034
5264384,0.000013,0.000026
5265408,0.000011,0.000039
5266432,0.000011,0.000033
5267456,0.000012,0.000025
5268480,0.000012,0.000034
5269504,0.000010,0.000030
5270528,0.000012,0.000023
5271552,0.000012,0.000030
5272576,0.000011,0.000028
5273600,0.000011,0.000025
5274624,0.000013,0.000028
5275648,0.000010,0.000028
5276672,0.000013,0.000022
5277696,0.000011,0.000032
5278720,0.000011,0.000029
5279744,0.000012,0.000023
5280768,0.000013,0.000028
5281792,0.000010,0.000028
5282816,0.000012,0.000021
5283840,0.000010,0.000029
5284864,0.000012,0.000029
5285888,0.000012,0.000023
5286912,0.000011,0.000033
5287936,0.000010,0.000029
5288960,0.000012,0.000027
5289984,0.000012,0.000030
5291008,0.000011,0.000028
5292032,0.000012,0.000044
5293056,0.000014,0.000028
5294080,0.000010,0.000029
5295104,0.000013,0.000025
5296128,0.000011,0.000031
5297152,0.000012,0.000028
5298176,0.000012,0.000025
5299200,0.000012,0.000027
5300224,0.000010,0.000028
5301248,0.000012,0.000022
5302272,0.000010,0.000030
5303296,0.000011,0.000028
5304320,0.000011,0.000022
5305344,0.000012,0.000031
5306368,0.000010,0.000029
5307392,0.000013,0.000027
5308416,0.000012,0.000030
5309440,0.000011,0.000027
5310464,0.000012,0.000022
5311488,0.000015,0.000029
5312512,0.000010,0.000029
5313536,0.000012,0.000022
5314560,0.000011,0.000033
5315584,0.000017,0.000027
5316608,0.000012,0.000023
5317632,0.000012,0.000028
5318656,0.000010,0.000030
5319680,0.000012,0.000021
5320704,0.000010,0.000029
5321728,0.000011,0.000029
5322752,0.000012,0.000022
5323776,0.000013,0.000033
5324800,0.000010,0.000028
5325824,0.000013,0.000032
5326848,0.000011,0.000032
5327872,0.000011,0.000027
5328896,0.000012,0.000023
5329920,0.000011,0.000028
5330944,0.000010,0.000028
5331968,0.000012,0.000023
5332992,0.000010,0.000032
5334016,0.000012,0.000028
5335040,0.000012,0.000023
5336064,0.000012,0.000032
5337088,0.000009,0.000029
5338112,0.000012,0.000024
5339136,0.000010,0.000030
5340160,0.000011,0.000027
5341184,0.000011,0.000022
5342208,0.000013,0.000030
5343232,0.000010,0.000029
5344256,0.000013,0.000024
5345280,0.000011,0.000030
5346304,0.000011,0.000027
5347328,0.000011,0.000022
5348352,0.000012,0.000030
5349376,0.000010,0.000030
5350400,0.000014,0.000022
5351424,0.000010,0.000032
5352448,0.000012,0.000027
5353472,0.000012,0.000022
5354496,0.000012,0.000028
5355520,0.000009,0.000030
5356544,0.000012,0.000021
5357568,0.000010,0.000029
5358592,0.000012,0.000027
5359616,0.000011,0.000024
5360640,0.000013,0.000030
5361664,0.000010,0.000034
5362688,0.000013,0.000022
5363712,0.000012,0.000030
5364736,0.000011,0.000027
5365760,0.000012,0.000023
5366784,0.000012,0.000031
5367808,0.000010,0.000031
5368832,0.000012,0.000022
5369856,0.000013,0.000029
5370880,0.000013,0.000028
5371904,0.000012,0.000023
5372928,0.000012,0.000029
5373952,0.000009,0.000030
5374976,0.000013,0.000022
5376000,0.000011,0.000032
5377024,0.000011,0.000027
5378048,0.000011,0.000024
5379072,0.000015,0.000030
5380096,0.000009,0.000031
5381120,0.000013,0.000023
5382144,0.000011,0.000029
5383168,0.000011,0.000030
5384192,0.000013,0.000023
5385216,0.000012,0.000031
5386240,0.000009,0.000033
5387264,0.000012,0.000021
5388288,0.000014,0.000029
5389312,0.000012,0.000027
5390336,0.000012,0.000025
5391360,0.000012,0.000029
5392384,0.000023,0.000037
5393408,0.000016,0.000024
5394432,0.000010,0.000037
5395456,0.000012,0.000031
5396480,0.000013,0.000027
5397504,0.000016,0.000033
5398528,0.000010,0.000035
5399552,0.000014,0.000026
5400576,0.000014,0.000032
5401600,0.000011,0.000033
5402624,0.000014,0.000038
5403648,0.000017,0.000049
5404672,0.000016,0.000043
5405696,0.000019,0.000031
5406720,0.000017,0.000038
5407744,0.000019,0.000042
5408768,0.000022,0.000044
5409792,0.000021,0.000056
5410816,0.000023,0.000054
5411840,0.000024,0.000048
5412864,0.000019,0.000067
5413888,0.000032,0.000056
5414912,0.000020,0.000046
5415936,0.000025,0.000038
5416960,0.000012,0.000040
5417984,0.000021,0.000033
5419008,0.000013,0.000036
5420032,0.000013,0.000029
5421056,0.000013,0.000030
5422080,0.000015,0.000034
5423104,0.000014,0.000042
5424128,0.000015,0.000027
5425152,0.000017,0.000038
5426176,0.000014,0.000034
5427200,0.000016,0.000028
5428224,0.000015,0.000035
5429248,0.000013,0.000040
5430272,0.000017,0.000029
5431296,0.000014,0.000039
5432320,0.000019,0.000036
5433344,0.000017,0.000032
5434368,0.000015,0.000038
5435392,0.000014,0.000037
5436416,0.000017,0.000028
5437440,0.000015,0.000037
5438464,0.000013,0.000037
5439488,0.000016,0.000030
5440512,0.000017,0.000039
5441536,0.000012,0.000038
5442560,0.000023,0.000030
5443584,0.000016,0.000043
5444608,0.000015,0.000037
5445632,0.000016,0.000046
5446656,0.000017,0.000037
5447680,0.000014,0.000037
5448704,0.000018,0.000031
5449728,0.000014,0.000042
5450752,0.000016,0.000039
5451776,0.000018,0.000031
5452800,0.000020,0.000037
5453824,0.000013,0.000041
5454848,0.000019,0.000029
5455872,0.000014,0.000038
5456896,0.000014,0.000036
5457920,0.000014,0.000033
5458944,0.000020,0.000037
5459968,0.000012,0.000039
5460992,0.000028,0.000032
5462016,0.000018,0.000039
5463040,0.000014,0.000035
5464064,0.000016,0.000030
5465088,0.000028,0.000037
5466112,0.000012,0.000040
5467136,0.000016,0.000028
5468160,0.000013,0.000036
5469184,0.000015,0.000039
5470208,0.000016,0.000034
5471232,0.000020,0.000039
5472256,0.000012,0.000046
5473280,0.000021,0.000029
5474304,0.000018,0.000042
5475328,0.000013,0.000036
5476352,0.000014,0.000032
5477376,0.000016,0.000038
5478400,0.000011,0.000040
5479424,0.000027,0.000029
5480448,0.000017,0.000037
5481472,0.000013,0.000036
5482496,0.000015,0.000031
5483520,0.000015,0.000043
5484544,0.000012,0.000039
5485568,0.000016,0.000030
5486592,0.000013,0.000039
5487616,0.000014,0.000036
5488640,0.000016,0.000033
5489664,0.000019,0.000036
5490688,0.000015,0.000040
5491712,0.000016,0.000030
5492736,0.000014,0.000038
5493760,0.000014,0.000041
5494784,0.000016,0.000032
5495808,0.000014,0.000036
5496832,0.000012,0.000037
5497856,0.000015,0.000029
5498880,0.000019,0.000039
5499904,0.000014,0.000037
5500928,0.000015,0.000031
5501952,0.000016,0.000035
5502976,0.000015,0.000048
5504000,0.000018,0.000030
5505024,0.000013,0.000044
5506048,0.000015,0.000038
5507072,0.000017,0.000037
5508096,0.000022,0.000039
5509120,0.000015,0.000042
5510144,0.000020,0.000033
5511168,0.000015,0.000042
5512192,0.000017,0.000041
5513216,0.000017,0.000033
5514240,0.000017,0.000039
5515264,0.000013,0.000045
5516288,0.000027,0.000030
5517312,0.000017,0.000043
5518336,0.000016,0.000041
5519360,0.000016,0.000032
5520384,0.000017,0.000043
5521408,0.000014,0.000045
5522432,0.000019,0.000037
5523456,0.000016,0.000050
5524480,0.000016,0.000042
5525504,0.000017,0.000038
5526528,0.000022,0.000049
5527552,0.000014,0.000045
5528576,0.000020,0.000036
5529600,0.000018,0.000050
5530624,0.000018,0.000042
5531648,0.000024,0.000045
5532672,0.000016,0.000045
5533696,0.000016,0.000043
5534720,0.000020,0.000037
5535744,0.000018,0.000071
5536768,0.000016,0.000047
5537792,0.000018,0.000038
5538816,0.000019,0.000044
5539840,0.000014,0.000044
5540864,0.000018,0.000034
5541888,0.000018,0.000053
5542912,0.000019,0.000051
5543936,0.000020,0.000041
5544960,0.000027,0.000051
5545984,0.000016,0.000049
5547008,0.000020,0.000050
5548032,0.000018,0.000048
5549056,0.000017,0.000045
5550080,0.000019,0.000036
5551104,0.000018,0.000047
5552128,0.000014,0.000047
5553152,0.000019,0.000035
5554176,0.000021,0.000046
5555200,0.000017,0.000041
5556224,0.000017,0.000036
5557248,0.000020,0.000065
5558272,0.000014,0.000050
5559296,0.000022,0.000032
5560320,0.000019,0.000044
5561344,0.000024,0.000044
5562368,0.000018,0.000048
5563392,0.000023,0.000043
5564416,0.000014,0.000045
5565440,0.000019,0.000035
5566464,0.000018,0.000047
5567488,0.000018,0.000038
5568512,0.000018,0.000037
5569536,0.000019,0.000044
5570560,0.000014,0.000039
5571584,0.000016,0.000028
5572608,0.000016,0.000036
5573632,0.000014,0.000040
5574656,0.000017,0.000033
5575680,0.000018,0.000045
5576704,0.000014,0.000040
5577728,0.000018,0.000031
5578752,0.000014,0.000042
5579776,0.000022,0.000050
5580800,0.000017,0.000034
5581824,0.000017,0.000040
5582848,0.000017,0.000045
5583872,0.000021,0.000037
5584896,0.000016,0.000044
5585920,0.000016,0.000039
5586944,0.000017,0.000034
5587968,0.000017,0.000044
5588992,0.000014,0.000039
5590016,0.000016,0.000040
5591040,0.000020,0.000040
5592064,0.000014,0.000038
5593088,0.000015,0.000032
5594112,0.000016,0.000038
5595136,0.000013,0.000039
5596160,0.000017,0.000034
5597184,0.000014,0.000050
5598208,0.000015,0.000036
5599232,0.000016,0.000029
5600256,0.000020,0.000043
5601280,0.000013,0.000046
5602304,0.000016,0.000030
5603328,0.000012,0.000038
5604352,0.000013,0.000035
5605376,0.000015,0.000029
5606400,0.000014,0.000036
5607424,0.000012,0.000039
5608448,0.000016,0.000028
5609472,0.000016,0.000037
5610496,0.000013,0.000035
5611520,0.000014,0.000031
5612544,0.000014,0.000033
5613568,0.000011,0.000036
5614592,0.000016,0.000028
5615616,0.000014,0.000036
5616640,0.000013,0.000039
5617664,0.000014,0.000032
5618688,0.000018,0.000038
5619712,0.000012,0.000038
5620736,0.000016,0.000027
5621760,0.000012,0.000038
5622784,0.000013,0.000034
5623808,0.000014,0.000028
5624832,0.000015,0.000036
5625856,0.000014,0.000037
5626880,0.000016,0.000028
5627904,0.000017,0.000037
5628928,0.000013,0.000035
5629952,0.000017,0.000030
5630976,0.000014,0.000034
5632000,0.000012,0.000037
5633024,0.000015,0.000030
5634048,0.000013,0.000035
5635072,0.000013,0.000035
5636096,0.000014,0.000033
5637120,0.000020,0.000039
5638144,0.000012,0.000038
5639168,0.000017,0.000029
5640192,0.000013,0.000037
5641216,0.000015,0.000039
5642240,0.000015,0.000030
5643264,0.000014,0.000038
5644288,0.000012,0.000035
5645312,0.000015,0.000028
5646336,0.000015,0.000039
5647360,0.000014,0.000034
5648384,0.000015,0.000028
5649408,0.000014,0.000038
5650432,0.000013,0.000036
5651456,0.000015,0.000028
5652480,0.000012,0.000040
5653504,0.000013,0.000036
5654528,0.000014,0.000028
5655552,0.000018,0.000035
5656576,0.000015,0.000044
5657600,0.000016,0.000029
5658624,0.000012,0.000037
5659648,0.000018,0.000034
5660672,0.000014,0.000028
5661696,0.000019,0.000035
5662720,0.000012,0.000035
5663744,0.000015,0.000030
5664768,0.000016,0.000041
5665792,0.000013,0.000036
5666816,0.000015,0.000030
5667840,0.000015,0.000036
5668864,0.000012,0.000037
5669888,0.000017,0.000027
5670912,0.000012,0.000038
5671936,0.000012,0.000034
5672960,0.000015,0.000030
5673984,0.000017,0.000038
5675008,0.000012,0.000041
5676032,0.000016,0.000028
5677056,0.000017,0.000037
5678080,0.000014,0.000034
5679104,0.000016,0.000030
5680128,0.000014,0.000037
5681152,0.000011,0.000051
5682176,0.000016,0.000034
5683200,0.000017,0.000043
5684224,0.000014,0.000041
5685248,0.000016,0.000036
5686272,0.000015,0.000039
5687296,0.000012,0.000040
5688320,0.000015,0.000031
5689344,0.000015,0.000039
5690368,0.000014,0.000038
5691392,0.000016,0.000033
5692416,0.000016,0.000036
5693440,0.000012,0.000035
5694464,0.000016,0.000031
5695488,0.000014,0.000043
5696512,0.000017,0.000036
5697536,0.000015,0.000031
5698560,0.000014,0.000039
5699584,0.000013,0.000037
5700608,0.000016,0.000033
5701632,0.000013,0.000038
5702656,0.000014,0.000037
5703680,0.000016,0.000028
5704704,0.000014,0.000035
5705728,0.000013,0.000036
5706752,0.000017,0.000031
5707776,0.000014,0.000040
5708800,0.000014,0.000036
5709824,0.000015,0.000033
5710848,0.000014,0.000035
5711872,0.000011,0.000037
5712896,0.000014,0.000030
5713920,0.000012,0.000038
5714944,0.000013,0.000041
5715968,0.000014,0.000033
5716992,0.000015,0.000037
5718016,0.000012,0.000036
5719040,0.000016,0.000033
5720064,0.000014,0.000038
5721088,0.000014,0.000035
5722112,0.000016,0.000032
5723136,0.000014,0.000037
5724160,0.000012,0.000038
5725184,0.000016,0.000028
5726208,0.000013,0.000038
5727232,0.000013,0.000038
5728256,0.000015,0.000034
5729280,0.000014,0.000037
5730304,0.000012,0.000038
5731328,0.000015,0.000027
5732352,0.000012,0.000041
5733376,0.000014,0.000034
5734400,0.000015,0.000042
5735424,0.000015,0.000036
5736448,0.000011,0.000040
5737472,0.000015,0.000030
5738496,0.000013,0.000040
5739520,0.000013,0.000035
5740544,0.000015,0.000030
5741568,0.000015,0.000036
5742592,0.000012,0.000036
5743616,0.000014,0.000027
5744640,0.000014,0.000037
5745664,0.000014,0.000037
5746688,0.000016,0.000033
5747712,0.000015,0.000035
5748736,0.000012,0.000038
5749760,0.000015,0.000027
5750784,0.000014,0.000037
5751808,0.000012,0.000036
5752832,0.000016,0.000030
5753856,0.000014,0.000035
5754880,0.000018,0.000036
5755904,0.000016,0.000030
5756928,0.000012,0.000038
5757952,0.000014,0.000036
5758976,0.000015,0.000041
5760000,0.000017,0.000035
5761024,0.000012,0.000036
5762048,0.000015,0.000029
5763072,0.000012,0.000038
5764096,0.000014,0.000037
5765120,0.000014,0.000037
5766144,0.000014,0.000036
5767168,0.000012,0.000037
5768192,0.000017,0.000032
5769216,0.000012,0.000042
5770240,0.000013,0.000046
5771264,0.000015,0.000031
5772288,0.000026,0.000041
5773312,0.000012,0.000043
5774336,0.000015,0.000033
5775360,0.000014,0.000037
5776384,0.000014,0.000035
5777408,0.000015,0.000031
5778432,0.000016,0.000036
5779456,0.000011,0.000036
5780480,0.000017,0.000030
5781504,0.000012,0.000035
5782528,0.000012,0.000032
5783552,0.000015,0.000033
5784576,0.000014,0.000037
5785600,0.000011,0.000037
5786624,0.000015,0.000029
5787648,0.000013,0.000037
5788672,0.000014,0.000036
5789696,0.000015,0.000030
5790720,0.000015,0.000041
5791744,0.000017,0.000036
5792768,0.000015,0.000032
5793792,0.000018,0.000035
5794816,0.000014,0.000038
5795840,0.000015,0.000030
5796864,0.000014,0.000035
5797888,0.000011,0.000036
5798912,0.000017,0.000029
5799936,0.000013,0.000038
5800960,0.000013,0.000038
5801984,0.000014,0.000033
5803008,0.000015,0.000034
5804032,0.000012,0.000038
5805056,0.000015,0.000028
5806080,0.000013,0.000038
5807104,0.000015,0.000035
5808128,0.000015,0.000028
5809152,0.000015,0.000035
5810176,0.000012,0.000035
5811200,0.000015,0.000033
5812224,0.000013,0.000039
5813248,0.000013,0.000040
5814272,0.000015,0.000029
5815296,0.000014,0.000037
5816320,0.000012,0.000037
5817344,0.000030,0.000034
5818368,0.000014,0.000036
5819392,0.000014,0.000035
5820416,0.000015,0.000032
5821440,0.000014,0.000037
5822464,0.000013,0.000044
5823488,0.000016,0.000036
5824512,0.000013,0.000040
5825536,0.000014,0.000038
5826560,0.000017,0.000032
5827584,0.000014,0.000039
5828608,0.000012,0.000043
5829632,0.000018,0.000036
5830656,0.000015,0.000039
5831680,0.000013,0.000035
5832704,0.000021,0.000031
5833728,0.000016,0.000038
5834752,0.000011,0.000042
5835776,0.000016,0.000039
5836800,0.000033,0.000043
5837824,0.000014,0.000038
5838848,0.000016,0.000039
5839872,0.000017,0.000050
5840896,0.000022,0.000041
5841920,0.000017,0.000028
5842944,0.000014,0.000036
5843968,0.000012,0.000035
5844992,0.000018,0.000034
5846016,0.000016,0.000041
5847040,0.000012,0.000041
5848064,0.000018,0.000038
5849088,0.000015,0.000045
5850112,0.000022,0.000037
5851136,0.000015,0.000032
5852160,0.000017,0.000039
5853184,0.000015,0.000039
5854208,0.000018,0.000033
5855232,0.000013,0.000041
5856256,0.000014,0.000036
5857280,0.000016,0.000037
5858304,0.000016,0.000036
5859328,0.000014,0.000040
5860352,0.000018,0.000034
5861376,0.000013,0.000037
5862400,0.000013,0.000036
5863424,0.000015,0.000029
5864448,0.000014,0.000037
5865472,0.000012,0.000041
5866496,0.000017,0.000033
5867520,0.000013,0.000039
5868544,0.000014,0.000044
5869568,0.000014,0.000031
5870592,0.000016,0.000040
5871616,0.000011,0.000039
5872640,0.000018,0.000029
5873664,0.000014,0.000038
5874688,0.000022,0.000037
5875712,0.000016,0.000035
5876736,0.000015,0.000036
5877760,0.000012,0.000038
5878784,0.000017,0.000028
5879808,0.000015,0.000037
5880832,0.000014,0.000037
5881856,0.000015,0.000034
5882880,0.000014,0.000042
5883904,0.000014,0.000039
5884928,0.000017,0.000032
5885952,0.000013,0.000042
5886976,0.000016,0.000047
5888000,0.000016,0.000031
5889024,0.000015,0.000036
5890048,0.000014,0.000036
5891072,0.000017,0.000031
5892096,0.000014,0.000041
5893120,0.000014,0.000035
5894144,0.000016,0.000032
5895168,0.000015,0.000043
5896192,0.000013,0.000039
5897216,0.000017,0.000031
5898240,0.000014,0.000041
5899264,0.000013,0.000036
5900288,0.000016,0.000033
5901312,0.000016,0.000036
5902336,0.000012,0.000041
5903360,0.000017,0.000031
5904384,0.000014,0.000038
5905408,0.000015,0.000037
5906432,0.000024,0.000033
5907456,0.000016,0.000038
5908480,0.000012,0.000040
5909504,0.000016,0.000028
5910528,0.000025,0.000043
5911552,0.000013,0.000040
5912576,0.000016,0.000034
5913600,0.000017,0.000043
5914624,0.000014,0.000049
5915648,0.000017,0.000029
5916672,0.000014,0.000039
5917696,0.000014,0.000037
5918720,0.000016,0.000031
5919744,0.000017,0.000041
5920768,0.000013,0.000039
5921792,0.000018,0.000036
5922816,0.000014,0.000042
5923840,0.000015,0.000051
5924864,0.000016,0.000031
5925888,0.000017,0.000040
5926912,0.000015,0.000039
5927936,0.000018,0.000031
5928960,0.000015,0.000042
5929984,0.000015,0.000038
5931008,0.000016,0.000036
5932032,0.000017,0.000041
5933056,0.000014,0.000040
5934080,0.000017,0.000034
5935104,0.000015,0.000047
5936128,0.000016,0.000043
5937152,0.000019,0.000039
5938176,0.000018,0.000043
5939200,0.000015,0.000046
5940224,0.000019,0.000040
5941248,0.000016,0.000055
5942272,0.000016,0.000042
5943296,0.000016,0.000037
5944320,0.000019,0.000043
5945344,0.000016,0.000048
5946368,0.000020,0.000035
5947392,0.000017,0.000044
5948416,0.000016,0.000042
5949440,0.000018,0.000040
5950464,0.000020,0.000045
5951488,0.000013,0.000045
5952512,0.000020,0.000037
5953536,0.000017,0.000045
5954560,0.000017,0.000045
5955584,0.000020,0.000042
5956608,0.000020,0.000043
5957632,0.000023,0.000047
5958656,0.000019,0.000041
5959680,0.000016,0.000048
5960704,0.000018,0.000045
5961728,0.000019,0.000044
5962752,0.000019,0.000050
5963776,0.000016,0.000050
5964800,0.000021,0.000038
5965824,0.000018,0.000054
5966848,0.000017,0.000045
5967872,0.000019,0.000042
5968896,0.000019,0.000046
5969920,0.000018,0.000048
5970944,0.000020,0.000037
5971968,0.000017,0.000044
5972992,0.000027,0.000047
5974016,0.000019,0.000035
5975040,0.000020,0.000043
5976064,0.000019,0.000056
5977088,0.000020,0.000034
5978112,0.000015,0.000039
5979136,0.000015,0.000038
5980160,0.000018,0.000038
5981184,0.000019,0.000045
5982208,0.000015,0.000048
5983232,0.000020,0.000037
5984256,0.000017,0.000045
5985280,0.000015,0.000040
5986304,0.000017,0.000040
5987328,0.000018,0.000048
5988352,0.000015,0.000050
5989376,0.000016,0.000037
5990400,0.000018,0.000041
5991424,0.000012,0.000045
5992448,0.000016,0.000034
5993472,0.000015,0.000045
5994496,0.000016,0.000046
5995520,0.000019,0.000040
5996544,0.000016,0.000045
5997568,0.000013,0.000048
5998592,0.000018,0.000037
5999616,0.000018,0.000048
6000640,0.000015,0.000038
6001664,0.000015,0.000032
6002688,0.000018,0.000045
6003712,0.000015,0.000050
6004736,0.000022,0.000039
6005760,0.000025,0.000044
6006784,0.000017,0.000042
6007808,0.000016,0.000035
6008832,0.000015,0.000048
6009856,0.000013,0.000039
6010880,0.000017,0.000029
6011904,0.000014,0.000042
6012928,0.000018,0.000039
6013952,0.000017,0.000037
6014976,0.000017,0.000039
6016000,0.000017,0.000043
6017024,0.000019,0.000032
6018048,0.000014,0.000042
6019072,0.000014,0.000044
6020096,0.000017,0.000035
6021120,0.000015,0.000036
6022144,0.000014,0.000049
6023168,0.000017,0.000034
6024192,0.000014,0.000041
6025216,0.000015,0.000039
6026240,0.000016,0.000034
6027264,0.000018,0.000042
6028288,0.000012,0.000045
